problem,nx,nt,ny,n_iterations,num_domain,seed,pinn_time,fdm_time,residual_estimation_time,stability_flag,pinn_error_l2,pinn_error_relative_l2,e_res_vs_true_l2,e_res_vs_true_relative_l2,e_fdm_vs_true_l2,e_fdm_vs_true_relative_l2,prob_x_min,prob_x_max,prob_t_max,prob_diffusivity,prob_frequency,prob_velocity_x,prob_phase_shift,prob_propagation_speed,prob_initital_concentration,prob_y_min,prob_y_max
drift_diffusion,64,64,16,10000,1,0,10.739435195922852,0.001522064208984375,0.037396907806396484,false,0.6871067808729988,1.9343258221065098,0.004916795993131572,0.00715579605674182,0.003851464283566381,0.005605335867407579,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,128,128,16,0,1,5,0.0021131038665771484,0.00043010711669921875,0.09306025505065918,false,0.8661202711810707,1.732293408568259,0.00012596166615288465,0.00014543207259324283,0.00006338688741085187,0.00007318485609904427,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,16,16,16,10000,10,5,7.720088005065918,0.00024890899658203125,0.005702972412109375,false,0.08513234871369285,0.24105369190263148,0.002223841376825292,0.026122166373022934,0.002749210983530936,0.03229337643175754,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,64,64,16,10000,100,0,12.665422916412354,0.0017330646514892578,0.04129385948181152,false,0.1720207548587667,0.48426852612166105,0.01235281073048488,0.07181000188394032,0.003851464283566381,0.022389532511518893,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,256,256,16,0,1000,8,0.002287149429321289,0.012785196304321289,0.15671181678771973,false,0.4384964962382153,1.2440777002038779,0.000012597424522627299,0.00002872867772193939,9.934186103617024e-6,0.00002265510942240284,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,128,128,16,10000,0,0,0.0072209835052490234,0.004681825637817383,0.07712173461914062,false,0.4345581207887809,1.2327727851076762,0.000050696370540610114,0.00011666188736408706,0.00003992627534176886,0.00009187787186969912,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,16,16,16,0,1000,9,0.0025930404663085938,0.00029397010803222656,0.008592844009399414,true,0.8124992643060823,2.2378289861584477,0.08755476093470416,0.10775980333899819,0.06769679643284385,0.08331920951419015,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,16,16,16,0,0,0,0.002106904983520508,0.00005078315734863281,0.007149934768676758,false,0.8489552395565414,1.7012364577738186,0.009200603291320593,0.010837559935582235,0.004322163832073661,0.005091156318596229,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,128,32,16,0,1,9,0.0014951229095458984,0.000041961669921875,0.0005660057067871094,false,0.7160752050627486,1.0166623911102532,0.00003636569666766397,0.00005078474496889931,0.00003591751011898671,0.000050158851842718545,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,128,128,16,0,100,5,0.0020170211791992188,0.004111766815185547,0.09601306915283203,false,0.8531667436150674,2.411200208631282,0.0012504379090505244,0.0014656430509142045,0.0009525133211054325,0.0011164445030632702,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,64,64,16,0,1,6,0.003011941909790039,0.0016870498657226562,0.02565312385559082,false,0.4379146534220049,1.242016453281272,0.0002057584628710025,0.0004698597346837794,0.00016125998597565447,0.0003682452384626032,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,8,8,16,0,10000,3,0.006175041198730469,0.00014710426330566406,0.004602193832397461,true,0.7614612094579487,2.047445165455221,0.360536462225699,0.47347974886645805,0.26151842143576154,0.3434428677226055,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,16,16,16,10000,1,0,6.8913280963897705,0.0002601146697998047,0.00543212890625,false,0.42226170021352133,1.1956411789820591,0.0035857378031870623,0.008491742920027776,0.002749210983530936,0.006510680419608898,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,8,32,8,10000,1000,5,27.73399782180786,0.00004506111145019531,0.0006959438323974609,false,6.264213112819497e-6,0.000014318201400730272,0.000021424096751707672,3.420077887759276,0.007418007097193637,1184.188175509949,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,8,8,16,10000,1000,0,28.052139043807983,0.000027179718017578125,0.0032939910888671875,false,0.001235939992423264,0.002491420842172198,0.000754469666858723,0.6104419886756799,0.018958173771005418,15.339073002915992,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,128,128,16,10000,1000,6,24.568734884262085,0.0045850276947021484,0.09674978256225586,false,0.007553612383307283,0.021347845413402372,0.0001276370726612105,0.016897487742854503,0.0009525133211054325,0.12610037062669216,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,8,8,16,0,1000,8,0.002287149429321289,0.00011873245239257812,0.002808094024658203,false,0.4111631074201681,1.1607408304939373,0.01621917839372627,0.039447066385632376,0.012171854008336707,0.02960346827979941,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,64,64,16,0,1000,2,0.0027027130126953125,0.0001971721649169922,0.037867069244384766,false,0.8651402975940691,1.7304918497637602,0.0005133171999622692,0.0005933340538982982,0.0002556346352812184,0.0002954834446992368,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,64,32,64,0,100,5,0.0019919872283935547,0.004235029220581055,0.008203983306884766,false,0.500751269765354,1.0173994052375444,0.0001027164321722949,0.0002051246564395664,0.00010200512199543541,0.0002037041704222413,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,32,32,16,10000,10,9,11.143492698669434,0.0006170272827148438,0.017738819122314453,false,0.6480809707927312,1.810682836754501,0.02275839861838982,0.03511659753032371,0.015825675346876712,0.02441928718801723,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,64,64,16,10000,10,9,11.143492698669434,0.001611948013305664,0.04169821739196777,false,0.6543348091020585,1.8420669869406954,0.005383543326951582,0.008227505631771905,0.003851464283566381,0.0058860757978804945,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,64,32,16,10000,1,0,6.092587947845459,0.00003123283386230469,0.00038504600524902344,false,0.10737111765859371,0.15304607067179088,0.00003745499623530314,0.00034883679197974057,0.00014539741646764722,0.0013541576136886738,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,64,32,64,0,1000,1,0.003052949905395508,0.0045087337493896484,0.008826971054077148,false,0.47414746781086364,0.9633472361871512,0.00010034835407670289,0.00021163954442277356,0.00010200512199543541,0.00021513374829647936,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,16,16,16,0,1,5,0.002737283706665039,0.0002880096435546875,0.007334232330322266,false,0.423610059590164,1.1994590814675685,0.003586653019608964,0.008466874047039849,0.002749210983530936,0.006489956792316861,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,256,256,16,10000,1000,4,25.050506830215454,0.012865066528320312,0.23559808731079102,false,0.008888052910886067,0.025168954003285355,0.000036341893546773936,0.004088847570007381,0.00023700549940490983,0.026665626519237227,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,16,16,16,0,100,4,0.0016529560089111328,0.0003218650817871094,0.005754232406616211,false,0.42392204704533065,1.2003424792479838,0.0035871236082081026,0.008461752893509039,0.002749210983530936,0.006485180477619646,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,128,32,16,10000,10,2,6.502956867218018,0.00005507469177246094,0.0006690025329589844,false,0.000407258882577531,0.0005782141127563277,1.674076557795088e-6,0.004110595568105204,0.00003591751011898671,0.08819331303876515,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,128,128,16,0,1000,7,0.002293825149536133,0.004453897476196289,0.07422590255737305,false,0.4510327396457412,1.2795086779613591,0.00005069075181512684,0.00011238818684191603,0.00003992627534176886,0.00008852190059002926,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,32,32,16,10000,1,9,7.102270841598511,0.0005900859832763672,0.011595010757446289,false,0.4276831715878512,1.21240023140856,0.0008467170414719296,0.001979776380558391,0.0006581365706071615,0.0015388414001975112,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,16,32,16,10000,100,7,7.946553707122803,0.00003314018249511719,0.0004100799560546875,false,0.00014146285872663464,0.00020661973006331818,2.9354997876329435e-6,0.020751028319761874,0.0025081860605056672,17.73035044732666,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,16,32,16,0,1,5,0.002051115036010742,0.0001690387725830078,0.001046895980834961,false,0.4769058913732205,1.0173992349295367,0.0017292052208186203,0.0036258835382374545,0.00171723760469867,0.0036007892453456427,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,128,32,128,10000,1,7,9.51289439201355,0.025223970413208008,0.03184199333190918,false,0.14727948975394833,0.29687834155126586,7.923103675568307e-6,0.000053796381891361726,0.000025298111418601268,0.00017176941243390645,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,16,16,16,10000,1,5,9.546691656112671,0.00005698204040527344,0.007739067077636719,false,0.8471595626723305,1.697638069025553,0.009199366433233063,0.010859071700983972,0.004322163832073661,0.005101947758742839,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,8,32,8,10000,1,7,9.51289439201355,0.00003981590270996094,0.0006468296051025391,false,0.129403911207019,0.2957803684731861,0.0024328002526040927,0.01880005194520066,0.007418007097193637,0.05732444273130494,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,32,32,16,10000,10000,2,83.28573513031006,0.000025033950805664062,0.000370025634765625,false,7.431634890049007e-6,0.000010678088231839759,7.954544078191721e-7,0.10703626046989816,0.000595948894502332,80.19081982785393,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,8,32,16,0,10000,6,0.003688812255859375,0.00002288818359375,0.0005218982696533203,false,0.6160207248248304,0.9313357944847166,0.010803985412270165,0.01753834729398487,0.011214972573078455,0.018205511797135566,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,16,32,16,10000,1,7,5.724309921264648,0.00002288818359375,0.00035691261291503906,false,0.08838747028629766,0.12909816340432753,0.0007241466210823954,0.008192865105617307,0.0025081860605056672,0.028377167627734425,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,64,32,64,0,10000,7,0.006856203079223633,0.004705905914306641,0.009327888488769531,false,0.5159678803964446,1.048315693503887,0.00010349915343790574,0.0002005922410487684,0.00010200512199543541,0.00019769665103389696,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,64,32,64,0,1000,5,0.0028820037841796875,0.0042078495025634766,0.007962942123413086,false,0.500751269765354,1.0173994052375444,0.0001027164321722949,0.0002051246564395664,0.00010200512199543541,0.0002037041704222413,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,64,32,64,10000,10,4,10.305903196334839,0.00448298454284668,0.008741140365600586,false,0.08796710497441525,0.17872681645595473,0.0000735381865995622,0.0008359737042721857,0.00010200512199543541,0.0011595825737939533,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,8,32,16,10000,10,1,6.621852159500122,0.0000209808349609375,0.00040912628173828125,false,0.00018410032550825566,0.0002783335300462201,0.0002443691755064764,1.3273696004159719,0.011214972573078455,60.91772267164974,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,64,32,16,10000,0,0,0.0021538734436035156,0.000028848648071289062,0.00037598609924316406,false,0.7042261065520165,1.0037991670626303,0.00014711738143711805,0.00020890645783841222,0.00014539741646764722,0.00020646411019826014,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,16,16,16,0,10000,9,0.0074422359466552734,0.000324249267578125,0.0070879459381103516,false,0.42369011770960374,1.1996857673930634,0.003589518355476198,0.008472037004026713,0.002749210983530936,0.006488730486310843,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,128,128,16,10000,10,9,10.718196153640747,0.00040435791015625,0.10384607315063477,false,0.3357717246708741,0.6715639441596108,0.0004109837032151026,0.0012239973559952128,0.00006338688741085187,0.00018877970583432578,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,128,128,16,10000,1,0,10.029694318771362,0.0004239082336425781,0.09289193153381348,false,0.8654389574375098,1.7309307394951428,0.00012595132321002188,0.00014553461238092736,0.00006338688741085187,0.00007324247061691674,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,128,32,16,10000,100,5,7.724610090255737,0.00003910064697265625,0.0005981922149658203,false,0.00012041427325363371,0.000170960622717156,1.1606296358100094e-7,0.0009638638381052734,0.00003591751011898671,0.2982828293395277,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,32,32,32,10000,1000,3,27.558892965316772,0.0008058547973632812,0.002290010452270508,false,0.000046971504738273476,0.0000969734291370807,1.1162484606142438e-6,0.023764375163870834,0.00041476287710914914,8.830095595602831,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,256,32,16,0,10000,6,0.003688812255859375,0.00004982948303222656,0.0005939006805419922,false,0.6572642116628814,0.9313327513302778,8.600002802813809e-6,0.000013084544465087733,8.926404123405047e-6,0.000013581150418674408,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,128,32,128,0,1,8,0.0018620491027832031,0.025526762008666992,0.04399514198303223,false,0.4979780171358866,1.0037982077699759,0.00002530692443688859,0.00005081936062648106,0.000025298111418601268,0.00005080166302139799,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,8,8,16,10000,0,1,0.002831697463989258,0.000027894973754882812,0.0033507347106933594,false,0.8292312180481041,1.671573015105873,0.043390295727607,0.052325931276130395,0.018958173771005418,0.022862349316310523,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,256,256,16,10000,100,2,13.22167420387268,0.0008881092071533203,0.2113502025604248,false,0.10136145606738947,0.20272445880555637,0.00005484255604183564,0.0005410592760760449,0.000015783443300198566,0.0001557144491857441,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,16,32,16,10000,0,1,0.0019588470458984375,0.0000209808349609375,0.0003268718719482422,false,0.7144137272199101,1.0434680367724993,0.0025830743897129332,0.003615656154543365,0.0025081860605056672,0.0035108312801688363,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,256,256,16,0,10,4,0.002064228057861328,0.0010046958923339844,0.2077651023864746,false,0.8679478519817011,1.735908947948158,0.000031203860580288007,0.00003595130802967397,0.000015783443300198566,0.000018184782949991476,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,128,32,16,0,10,6,0.0011892318725585938,0.000041961669921875,0.0005571842193603516,false,0.65597419235734,0.9313327513556215,0.000034604150516816475,0.0000527523047704992,0.00003591751011898671,0.00005475445610125581,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,64,64,16,0,10000,0,0.008371829986572266,0.00018906593322753906,0.03293013572692871,false,0.8632045774276179,1.7266199367563755,0.0005131829017622218,0.0005945090134849911,0.0002556346352812184,0.0002961460608133233,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,8,8,16,0,1000,0,0.0028009414672851562,0.00014901161193847656,0.004951953887939453,true,0.7639833189000266,2.054226706943864,0.3606642826722959,0.47208397585378653,0.26151842143576154,0.34230907268013705,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,128,128,16,0,10000,1,0.0058498382568359375,0.004501819610595703,0.10780692100524902,false,0.8574152169835773,2.4232071462541778,0.0012501283909538885,0.0014580198323886676,0.0009525133211054325,0.001110912545331787,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,0,100,2,0.0022118091583251953,0.00009799003601074219,0.01636981964111328,false,0.8605134783336124,1.721867917849425,0.002131073962213568,0.002476514332280304,0.0010402908397117996,0.0012089187048253173,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,64,32,64,10000,1000,5,27.73399782180786,0.004381895065307617,0.008690834045410156,false,8.65114645032073e-6,0.000017576932470492906,2.8199263014588667e-7,0.032595983868955604,0.00010200512199543541,11.790936909925344,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,8,8,16,0,1000,6,0.0023431777954101562,0.0001220703125,0.0028231143951416016,false,0.4130267179980919,1.1660019272482383,0.016215654180568154,0.039260545320564624,0.012171854008336707,0.029469894992102997,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,10000,10,8,10.855016946792603,0.00010514259338378906,0.01642894744873047,false,0.45448920621868466,0.9094225748936031,0.0022167682268627227,0.004877493670985201,0.0010402908397117996,0.0022889230931729698,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,256,32,256,10000,10000,5,141.91124296188354,0.1317758560180664,0.16617703437805176,false,0.00001017419232050354,0.000020428182227834552,1.855708697048131e-8,0.0018239371132096399,6.299580846651019e-6,0.6191725739146755,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,128,32,16,0,10000,1,0.003793954849243164,0.00003814697265625,0.0008080005645751953,false,0.7349555768813335,1.043468184443722,0.00003698936228198264,0.00005032870481633881,0.00003591751011898671,0.00004887031440920133,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,16,32,16,0,100,4,0.001302957534790039,0.000025272369384765625,0.00047588348388671875,false,0.6861665506935404,1.0022103947209708,0.0024792431414384234,0.003613179830658514,0.0025081860605056672,0.0036553604339508053,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,256,256,16,10000,10000,9,94.48318481445312,0.012779951095581055,0.15059304237365723,false,0.00008030894278804578,0.00022784803460614177,4.420153419457862e-7,0.005503936754737494,9.934186103617024e-6,0.1236996249573763,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,64,32,16,10000,1000,4,17.658069849014282,0.00003504753112792969,0.00038504600524902344,false,0.00005361011448709862,0.00007641549747674255,2.202629417598546e-7,0.004108607934654765,0.00014539741646764722,2.7121265801878898,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,8,32,8,0,1,1,0.002252817153930664,0.00004506111145019531,0.0008199214935302734,false,0.421467241973415,0.9633536959392338,0.007297020410249868,0.017313374999403018,0.007418007097193637,0.01760043571230037,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,16,32,16,0,1,2,0.001962900161743164,0.0001709461212158203,0.0012688636779785156,false,0.47847644933626304,1.0207497585840275,0.001725929516403736,0.0036071357718816146,0.00171723760469867,0.003588969963058373,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,16,32,16,10000,100,4,12.445755004882812,0.0001709461212158203,0.0013267993927001953,false,0.000014664197284858825,0.00003128362087436548,8.561907589900598e-6,0.5838647300989744,0.00171723760469867,117.10409859665849,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,256,256,16,0,10,2,0.0019478797912597656,0.0008292198181152344,0.19708895683288574,false,0.8685480065398609,1.737109266222214,0.00003121341066423258,0.000035937461636209604,0.000015783443300198566,0.00001817221751861128,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,256,32,256,10000,1,4,9.703067064285278,0.13702893257141113,0.16321015357971191,false,0.08835117843452285,0.17739530728813993,3.6997772147528982e-6,0.000041875810603871036,6.299580846651019e-6,0.00007130160523347902,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,128,128,16,10000,10000,2,94.07847285270691,0.004646778106689453,0.07181000709533691,false,0.00008961677459154626,0.0002542286417408484,1.6097806577294566e-6,0.017962939026367437,0.00003992627534176886,0.4455223424821923,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,64,32,16,0,1000,7,0.001667022705078125,0.000031948089599609375,0.0004019737243652344,false,0.6639229076231498,0.9463512577358442,0.0001429576911985475,0.00021532272731835287,0.00014539741646764722,0.00021899743900714513,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,32,32,16,10000,10000,3,94.08532404899597,0.0006301403045654297,0.012420177459716797,false,0.00008647439823201935,0.00024513842814570633,0.000016134765163671205,0.18658430117502958,0.0006581365706071615,7.610767858026082,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,32,32,32,10000,10000,0,145.35425901412964,0.000946044921875,0.002579212188720703,false,0.000025128725932995726,0.00005187865999070084,1.8722778129071389e-6,0.07450747076839498,0.00041476287710914914,16.505527507182,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,32,32,32,0,1000,5,0.0028820037841796875,0.0007059574127197266,0.0021071434020996094,false,0.49280283265308183,1.0173993964450718,0.00041765481108082587,0.0008475089496387737,0.00041476287710914914,0.0008416406108629848,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,256,32,256,10000,100,1,12.403894186019897,0.13870835304260254,0.16698217391967773,false,0.000016511104890643292,0.00003315170864317397,6.068172172641959e-8,0.0036752066035532186,6.299580846651019e-6,0.38153599582440945,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,128,128,16,10000,100,3,12.55115294456482,0.0004189014434814453,0.08903884887695312,false,0.029071376986319456,0.05814452842990428,0.00009462152150553602,0.003254800126944903,0.00006338688741085187,0.0021803882024811054,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,128,32,16,10000,10000,6,84.3865258693695,0.00004076957702636719,0.0007491111755371094,false,5.006472728187251e-6,7.108041863313929e-6,4.3299987716165036e-8,0.008648801275100178,0.00003591751011898671,7.1742146753437614,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,32,32,16,10000,1,2,6.941212177276611,0.0006039142608642578,0.01136326789855957,false,0.4272333181815345,1.2111249827896036,0.0008463913954894504,0.0019810987567449325,0.0006581365706071615,0.0015404617163484295,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,8,32,8,10000,1,5,9.626037120819092,0.00004601478576660156,0.0006868839263916016,false,0.08839847738114964,0.2020536625854848,0.0033311603473161204,0.037683458426021076,0.007418007097193637,0.08391555281217397,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_2d,128,32,128,0,10000,2,0.00649714469909668,0.025809764862060547,0.03438830375671387,false,0.5063877040662664,1.0207500176453872,0.00002542621053901658,0.000050210955627171534,0.000025298111418601268,0.000049957989136503054,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,64,32,16,10000,10000,8,83.62364268302917,0.000028133392333984375,0.00037026405334472656,false,3.5999191146841995e-6,5.1313005513321295e-6,1.3418007800247156e-7,0.03727308134547215,0.00014539741646764722,40.38907870749846,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,32,32,16,0,10,5,0.0011930465698242188,0.000026941299438476562,0.0003731250762939453,false,0.7049185268691891,1.0128568393808794,0.0005981611748903054,0.000848553630086822,0.000595948894502332,0.0008454152810384589,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,64,64,16,10000,100,3,12.55115294456482,0.00022983551025390625,0.03684711456298828,false,0.029336223712248328,0.058679610900187154,0.000396219589823626,0.013506155179004747,0.0002556346352812184,0.008713958476342206,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,32,32,16,10000,10,2,10.43802785873413,0.00009894371032714844,0.016125202178955078,false,0.4169115888518422,0.8342306163684602,0.0016303741658654865,0.003910599296017343,0.0010402908397117996,0.0024952312853109182,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,64,64,16,10000,10000,6,142.982764005661,0.00019097328186035156,0.03558802604675293,false,0.00027258236148851653,0.0005452312835929915,7.478113046554644e-6,0.02743432482467117,0.0002556346352812184,0.9378253012599793,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
heat,8,8,16,10000,100,1,9.324801683425903,0.00012230873107910156,0.0027379989624023438,false,0.0001784698121735705,0.0005038321635913531,0.0007838864469179718,4.392263528328058,0.012171854008336707,68.2011924598888,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
wave,128,128,16,10000,100,8,12.932720184326172,0.00040602684020996094,0.08394122123718262,false,0.07355175153760851,0.14710799252337622,0.0003023328482926106,0.004110477887641075,0.00006338688741085187,0.0008617998359759084,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
drift_diffusion,128,128,16,0,1,0,0.002171754837036133,0.004252195358276367,0.09846091270446777,false,0.8542414493821303,2.4142375173275625,0.0012504450678217853,0.0014638075320815062,0.0009525133211054325,0.0011150399243614107,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,128,32,16,0,10000,3,0.003840923309326172,0.00003814697265625,0.0007491111755371094,false,0.6948274331171178,0.986495433115782,0.00003515874827323621,0.00005060069104570021,0.00003591751011898671,0.000051692705853386434,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
poisson_1d,64,32,16,10000,10000,7,82.76921677589417,0.00003314018249511719,0.00043702125549316406,false,2.7277429051650946e-6,3.88810643441188e-6,1.459005979098081e-7,0.053487664701900785,0.00014539741646764722,53.30319664180992,0.0,1.0,1.0,0.05,2.0,2.0,0.0,0.5,1.0,0.0,1.0
